country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
North America,1950,,217078493,,22.44,0.103,2744.778,391.922,16.657,4081.978,439.028,12.051,18.823,1.541,,12.657,1.036,,1356.235,6.254,,,,348.37,98016.594,239663.234,73488.461,45.8,4550.383,151937.25,19453.824,129.756,,,45.8,0.211,325.222,1.5,,,1340.767,6.182,,,,,990.094,4.565,0.023,4.988,,33.502,45.721,35.718,35.17,38.735,42.483,39.44,37.242,62.208,93.637,39.825,70.929,100,62.208,92.09,24.714,60.067,100,,,,
North America,1951,,220921951,,24.49,0.111,2840.785,96.007,3.498,4111.122,29.144,0.714,18.612,1.445,,12.861,0.999,,1311.059,5.936,,,,372.86,100857.375,243774.359,74799.516,92.179,4933.242,153210.391,20524.32,135.257,,,46.379,0.21,382.859,1.733,,,1273.13,5.764,,,,,1070.496,4.846,0.025,5.501,,32.292,44.528,34.32,32.292,38.234,42.538,39.341,37.142,60.052,93.507,39.578,70.362,100,58.064,91.992,22.738,61.44,100,,,,
North America,1952,,225040618,,24.93,0.111,2768.315,-72.47,-2.551,4089.954,-21.168,-0.515,18.178,1.382,,12.304,0.936,,1166.979,5.187,,,,397.79,103625.688,247864.312,75966.5,141.647,5343.17,154534.188,21635.975,140.612,,,49.468,0.22,409.929,1.822,,,1323.803,5.884,,,,,1111.655,4.941,0.024,5.355,,30.839,42.815,33.551,29.109,37.668,42.546,39.229,36.985,59.3,93.365,39.338,69.777,100,57.949,91.689,23.126,60.481,100,,,,
North America,1953,,229381691,,26.504,0.116,2832.062,63.746,2.303,4065.83,-24.124,-0.59,17.728,1.317,,12.349,0.917,,1152.006,5.023,,,,424.294,106457.75,251930.125,77118.508,190.202,5774.356,155769.797,22803.33,147.067,,,48.555,0.212,431.185,1.88,,,1235.611,5.388,,,,,1167.356,5.09,0.028,6.455,,29.571,42.602,32.579,28.489,37.034,42.547,39.1,36.821,59.399,93.174,39.072,69.186,100,59.688,90.866,21.186,59.8,100,,,,
North America,1954,,234024926,,27.202,0.116,2718.353,-113.709,-4.015,3947.217,-118.613,-2.917,16.87,1.28,,11.618,0.882,,996.425,4.259,,,,451.496,109176.102,255877.344,78114.922,232.902,6227.501,157000.672,23996.492,152.788,,,42.7,0.182,453.145,1.937,,,1230.884,5.261,,,,,1193.16,5.099,0.024,5.721,,27.976,40.035,30.853,24.667,36.326,42.481,38.94,36.591,58.544,92.965,38.797,68.506,100,55.018,90.385,20.502,57.681,100,,,,
North America,1955,,238891598,,30.135,0.126,2966.39,248.037,9.125,4164.236,217.019,5.498,17.435,1.26,,12.42,0.897,,1101.37,4.611,,,,481.63,112142.492,260041.594,79216.297,281.446,6717.42,158201.234,25285.945,159.756,,,48.544,0.203,489.919,2.051,,,1200.546,5.026,,,,,1289.453,5.399,0.029,6.968,,28.015,39.853,30.555,25.187,35.664,42.407,38.769,36.362,56.897,92.706,38.505,67.718,100,50.131,89.527,19.409,55.775,100,,,,
North America,1956,,243833832,,32.475,0.133,3124.206,157.815,5.32,4317.71,153.474,3.686,17.711,1.272,,12.815,0.921,,1149.854,4.717,,,,514.105,115266.695,264359.281,80366.148,335.831,7235.381,159398.219,26648.436,166.798,,,54.385,0.223,517.961,2.125,,,1196.992,4.91,,,,,1362.49,5.589,0.029,7.042,,27.846,39.426,30.162,25.012,35.042,42.32,38.589,36.128,55.709,92.368,38.202,66.875,100,50.275,88.204,18.729,54.325,100,,,,
North America,1957,,248844412,,31.745,0.128,3103.421,-20.784,-0.665,4273.109,-44.601,-1.033,17.175,1.231,,12.474,0.894,,1092.359,4.391,,,,545.85,118370.125,268632.406,81458.508,389.638,7790.68,160571.656,28011.824,173.619,,,53.806,0.216,555.299,2.232,,,1173.433,4.716,,,,,1363.391,5.48,0.027,6.822,,25.891,37.913,28.935,23.332,34.337,42.192,38.386,35.864,54.939,91.873,37.886,65.958,100,50.577,85.871,17.826,52.013,100,,,,
North America,1958,,254195090,,32.588,0.128,3022.85,-80.571,-2.596,4184.585,-88.524,-2.072,16.465,1.21,,11.894,0.874,,948.779,3.733,,,,578.437,121392.969,272817,82407.281,435.251,8380.671,161737.641,29411.543,179.781,,,45.613,0.179,589.99,2.321,,,1165.995,4.588,,,,,1399.719,5.507,0.024,6.161,,25.111,35.911,27.544,19.956,33.64,42.009,38.155,35.538,54.113,91.236,37.56,65.076,100,47.956,83.589,17.21,51.34,100,,,,
North America,1959,,259556906,,35.162,0.135,3115.07,92.22,3.051,4259.288,74.703,1.785,16.413,1.152,,12.004,0.843,,967.939,3.73,,,,613.599,124508.047,277076.281,83375.227,477.991,8997.707,162891.219,30855.447,188.069,,,42.741,0.165,617.037,2.378,,,1153.574,4.445,,,,,1443.903,5.564,0.032,8.289,,24.194,35.174,26.686,19.562,32.904,41.805,37.905,35.204,53.346,90.485,37.214,64.148,100,46.612,81.379,16.238,49.71,100,,,,
North America,1960,,264916376,,33.603,0.127,3189.289,74.22,2.383,4166.471,-92.817,-2.179,15.743,1.096,,12.051,0.839,,971.367,3.67,,,,647.202,127697.328,281242.75,84346.594,520.201,9657.12,163873.75,32329.564,196.651,,,42.209,0.159,659.412,2.492,,,982.538,3.712,,,,,1474.117,5.57,0.032,8.582,,21.336,33.973,26.113,18.852,32.003,41.566,37.653,34.856,52.803,89.597,36.885,63.111,91.221,47.352,79.016,14.959,47.15,31.199,,,,
North America,1961,,269992478,,33.895,0.126,3184.527,-4.763,-0.149,3964.43,-202.041,-4.849,14.686,1.016,,11.797,0.816,,937.195,3.472,,,,681.098,130881.852,285207.188,85283.789,559.548,10326.136,164656.438,33825.832,205.453,,,39.348,0.146,669.017,2.478,,,782.667,2.899,,,,,1496.27,5.543,0.033,8.802,,20.639,33.812,25.537,18.959,31.15,41.335,37.406,34.538,52.227,88.557,36.559,62.02,83.929,45.637,75.852,12.818,45.157,30.125,,,,
North America,1962,,275281702,,35.537,0.129,3309.561,125.034,3.926,4194.169,229.739,5.795,15.239,1.014,,12.025,0.8,,971.834,3.531,,,,716.635,134191.422,289401.344,86255.625,591.373,11041.964,165545.125,35371.199,214.622,,,31.825,0.116,715.828,2.601,,,888.703,3.229,,,,,1545.368,5.615,0.033,9.169,,20.141,33.941,26.811,19.718,30.328,41.114,37.193,34.248,51.099,87.439,36.282,60.878,78.024,37.036,73.973,15.081,43.386,30.283,,,,
North America,1963,,280538351,,37.395,0.133,3442.484,132.924,4.016,4311.119,116.95,2.788,15.37,0.997,,12.273,0.796,,1038.051,3.701,,,,754.03,137633.906,293712.469,87293.672,622.477,11796.044,166415.406,36943.371,224.304,,,31.103,0.111,754.08,2.689,,,870.273,3.103,,,,,1572.172,5.605,0.035,9.682,,20.098,33.514,27.073,20.316,29.581,40.883,36.99,33.971,49.885,86.26,36.026,59.673,73.105,34.366,72.035,15.396,41.297,30.494,,,,
North America,1964,,285767926,,39.836,0.139,3621.234,178.75,5.192,4307.328,-3.791,-0.088,15.076,0.938,,12.675,0.789,,1105.695,3.87,,,,793.866,141255.125,298019.812,88399.375,652.998,12604.82,167109.797,38569.07,235.013,,,30.521,0.107,808.777,2.831,,,694.401,2.43,,,,,1625.696,5.69,0.037,10.709,,19.317,33.438,26.417,21.201,28.813,40.651,36.778,33.717,47.993,85.008,35.752,58.423,68.757,27.059,70.154,12.681,39.578,30.615,,,,
North America,1965,,290870105,,40.316,0.139,3771.646,150.412,4.154,4372.532,65.204,1.514,15.036,0.895,0.271,12.97,0.772,0.233,1149.213,3.952,,,,834.182,145026.781,302392.344,89548.578,680.305,13443.481,167713.016,40274.066,246.163,56296.652,,27.308,0.094,838.662,2.884,,,603.204,2.074,,,,,1704.998,5.863,0.038,11.149,16375.014,18.622,33.326,26.687,21.711,28.07,40.42,36.578,33.479,45.626,83.716,35.497,57.184,65.41,20.934,68.154,11.905,38.641,32.287,,,,
North America,1966,,295724864,,42.23,0.143,3956.489,184.844,4.901,4512.285,139.753,3.196,15.262,0.867,0.264,13.382,0.76,0.232,1190.049,4.025,,,,876.411,148983.266,306904.625,90738.633,711.442,14347.771,168269.406,42050.82,258.192,58499.266,,31.137,0.105,904.29,3.059,,,556.415,1.882,,,,,1776.754,6.009,0.041,12.029,17299.688,18.12,33.34,26.996,22.238,27.347,40.193,36.388,33.258,43.497,82.467,35.253,55.925,62.583,21.538,67.492,11.478,37.311,33.211,,,,
North America,1967,,300431421,,41.139,0.137,4127.169,170.68,4.314,5088.914,576.629,12.779,16.943,0.951,0.288,13.741,0.771,0.233,1225.788,4.081,,,,917.55,153110.453,311993.531,91964.414,747.814,15296.857,169231.656,43913.648,270.148,59633.996,,36.372,0.121,949.085,3.16,,,962.24,3.204,,,,,1862.829,6.202,0.04,11.956,17915.926,17.148,33.708,29.64,23.277,26.636,39.986,36.253,33.069,40.945,81.232,35.092,54.709,60.065,19.065,66.233,19.538,36.691,32.14,,,,
North America,1968,,305159077,,43.646,0.143,4289.585,162.416,3.935,5529.013,440.099,8.648,18.123,0.985,0.295,14.06,0.764,0.229,1206.267,3.954,,,,961.196,157400.016,317522.531,93170.688,785.733,16311.635,170471.078,45888.23,282.544,62231.699,,37.919,0.124,1014.778,3.326,,,1239.421,4.063,,,,,1974.579,6.472,0.041,12.396,18990.568,17.089,33.225,30.909,22.66,25.978,39.765,36.144,32.874,38.702,79.995,34.988,53.484,57.857,18.606,65.068,24.901,35.705,32.12,,,,
North America,1969,,310053134,,44.546,0.144,4501.899,212.314,4.95,5428.944,-100.069,-1.81,17.514,0.934,0.275,14.523,0.775,0.228,1223.62,3.947,,,,1005.742,161901.922,322951.469,94394.305,824.641,17410.691,171398.25,47970.578,295.967,64490.105,,38.908,0.126,1099.056,3.546,,,927.175,2.991,,,,,2082.347,6.718,0.043,13.423,19995.359,16.45,32.7,29.452,22.16,25.328,39.528,36.007,32.669,36.26,78.784,34.845,52.267,55.837,15.944,64.328,19.871,34.819,32.184,,,,
North America,1970,,315691695,,43.977,0.139,4862.633,360.734,8.013,5630.569,201.625,3.714,17.854,0.96,0.274,15.419,0.829,0.237,1233.936,3.913,,,,1049.719,166764.562,328582.062,95628.242,867.228,18556.725,172165.766,50353.547,309.097,65908.383,,42.587,0.135,1146.035,3.634,,,767.498,2.434,,,,,2382.968,7.556,0.042,13.13,20806.729,15.248,32.638,28.879,21.662,24.645,39.286,35.855,32.456,33.982,77.676,34.677,51.079,53.811,15.333,64,16.69,35.037,29.605,,,,
North America,1971,,321049543,,45.232,0.141,4916.293,53.661,1.104,5726.406,95.837,1.702,17.841,0.945,0.273,15.317,0.811,0.234,1170.947,3.648,,,,1094.951,171680.859,334308.469,96799.188,898.94,19744.707,172975.094,52820.91,322.153,66282.469,,31.712,0.099,1187.981,3.701,,,809.341,2.522,,,,,2467.366,7.687,0.041,13.056,21279.957,14.911,31.707,28.502,20.544,23.998,39.019,35.697,32.23,31.285,76.461,34.521,49.933,52.038,9.866,61.448,17.649,34.255,29.234,,,,
North America,1972,,326320039,,47.802,0.147,5162.334,246.041,5.005,5951.49,225.084,3.931,18.243,0.931,0.269,15.824,0.807,0.233,1195.339,3.664,,,,1142.753,176843.188,340259.969,97994.531,926.592,20962.053,173762.703,55481.609,335.65,68747.602,,27.652,0.085,1217.345,3.732,,,787.613,2.414,,,,,2660.699,8.156,0.041,13.496,22433.721,14.866,31.81,28.587,20.994,23.397,38.762,35.543,32.021,28.774,75.199,34.363,48.861,50.312,7.972,59.324,17.157,34.258,28.075,,,,
North America,1973,,331321157,,49.383,0.149,5397.348,235.014,4.552,6053.973,102.482,1.722,18.278,0.894,0.261,16.295,0.797,0.233,1281.911,3.87,,,,1192.137,182240.547,346313.906,99276.438,953.504,22246.314,174419.141,58222.406,349.733,70924.047,,26.912,0.081,1284.262,3.877,,,656.442,1.982,,,,,2740.797,8.275,0.043,14.083,23498.637,14.503,31.589,28.114,21.868,22.817,38.503,35.379,31.83,26.322,73.959,34.192,47.811,48.657,6.692,58.273,14.759,33.319,27.279,,,,
North America,1974,,336273223,,49.906,0.148,5251.511,-145.837,-2.702,5929.157,-124.816,-2.062,17.637,0.87,0.26,15.621,0.771,0.23,1259.109,3.745,,,,1242.043,187492.047,352243.094,100535.547,979.449,23492.357,175096.688,60878.539,364.109,68751.547,,25.945,0.077,1246.043,3.707,,,677.547,2.015,,,,,2656.132,7.901,0.043,14.377,23119.305,14.634,30.86,27.786,21.465,22.316,38.238,35.217,31.639,24.402,72.646,34.037,46.872,47.216,6.63,55.159,15.68,32.76,27.443,,,,
North America,1975,,341300296,,43.784,0.128,5128.156,-123.355,-2.349,5817.436,-111.721,-1.884,17.05,0.851,0.261,15.03,0.75,0.23,1267.69,3.715,,,,1285.827,192620.203,358060.531,101803.234,1003.54,24649.434,175786.078,63501.293,376.872,66155.711,,24.091,0.071,1157.075,3.391,,,689.382,2.02,,,,,2622.753,7.687,0.037,12.763,22578.965,12.911,30.069,27.153,20.998,21.776,37.963,35.048,31.441,23.067,71.254,33.883,46.041,46.054,7.155,51.299,15.775,32.625,27.058,,,,
North America,1976,,346309935,,46.195,0.133,5434.76,306.604,5.979,6135.104,317.669,5.461,17.721,0.853,0.261,15.698,0.756,0.232,1352.104,3.906,,,,1332.022,198054.969,364195.625,103155.344,1028.631,25840.158,176487.406,66308.438,390.369,68709.039,,25.091,0.072,1190.726,3.439,,,701.326,2.026,,,,,2807.147,8.108,0.039,13.496,23794.623,13.044,30.207,27.516,21.585,21.282,37.698,34.887,31.254,21.674,69.875,33.738,45.273,44.956,6.346,49.887,16.292,32.865,26.984,,,,
North America,1977,,351506528,,48.188,0.137,5591.238,156.478,2.879,6391.36,256.256,4.177,18.189,0.852,0.265,15.912,0.745,0.231,1393.518,3.966,,,,1380.21,203646.203,370586.969,104548.859,1049.161,27014.246,177288.797,69250.07,403.645,69715.953,,20.53,0.058,1174.087,3.341,,,801.39,2.281,,,,,2941.637,8.371,0.038,13.276,24505.613,12.993,30.218,27.898,21.714,20.818,37.443,34.737,31.072,20.462,68.526,33.608,44.589,43.968,5.382,48.097,18.184,33.269,26.717,,,,
North America,1978,,357016142,,50.755,0.142,5677.21,85.972,1.538,6361.931,-29.429,-0.46,17.826,0.801,0.257,15.907,0.715,0.229,1399.74,3.922,,,,1430.965,209323.406,376948.906,105948.602,1073.637,28203.172,177973.938,72249.82,417.215,70337.266,,24.476,0.069,1188.926,3.331,,,685.131,1.92,,,,,2999.744,8.405,0.038,13.57,25111.539,12.859,29.759,27.304,21.43,20.371,37.183,34.578,30.888,19.459,67.195,33.47,43.93,43.051,6.273,46.618,16.222,32.751,26.568,,,,
North America,1979,,362654436,,52.381,0.144,5792.579,115.369,2.032,6496.033,134.102,2.108,17.918,0.788,0.259,15.978,0.703,0.231,1520.993,4.195,,,,1483.346,215115.984,383444.938,107469.594,1097.109,29443.49,178676.469,75191.305,431.151,70306.375,,23.472,0.065,1240.318,3.421,,,702.535,1.938,,,,,2941.48,8.114,0.038,13.936,25496.92,13.099,29.526,27.435,22.236,19.979,36.925,34.426,30.719,18.666,65.927,33.348,43.278,42.205,6.518,46.126,17.306,31.708,26.564,,,,
North America,1980,,368574942,,49.444,0.134,5621.263,-171.316,-2.958,6365.543,-130.49,-2.009,17.289,0.765,0.256,15.268,0.676,0.226,1545.892,4.199,,,,1532.79,220737.25,389810.5,109015.484,1120.697,30664.639,179420.188,77959.875,443.767,67378.5,,23.588,0.064,1221.148,3.317,,,743.719,2.02,,,,,2768.575,7.52,0.034,12.616,24834.027,12.281,28.825,26.989,22.008,19.583,36.663,34.272,30.547,18.093,64.667,33.233,42.672,41.482,7.454,44.275,18.208,30.928,26.173,,,,
North America,1981,,373589053,,48.86,0.131,5495.717,-125.546,-2.233,6242.696,-122.847,-1.93,16.716,0.728,0.257,14.716,0.641,0.226,1595.514,4.272,,,,1581.65,226232.969,396053.188,110611,1144.712,31860.729,180167.016,80578.57,456.31,65065.164,,24.015,0.064,1196.091,3.203,,,746.833,2,,,,,2618.695,7.012,0.034,12.543,24307.633,12.132,28.87,26.646,22.777,19.219,36.424,34.118,30.398,17.799,63.451,33.102,42.134,40.872,10.126,42.804,17.005,30.627,26.875,,,,
North America,1982,,378615781,,44.865,0.119,5263.806,-231.911,-4.22,6052.232,-190.464,-3.051,15.991,0.719,0.258,13.908,0.626,0.224,1548.357,4.091,,,,1626.515,231496.781,402105.438,112159.359,1175.696,32991.148,180955.391,83078.359,465.699,61815.176,,30.984,0.082,1130.421,2.987,,,788.383,2.083,,,,,2499.79,6.605,0.025,9.389,23404.201,11.19,27.874,25.983,21.727,18.846,36.172,33.958,30.231,17.635,62.312,32.98,41.625,40.096,13.153,41.388,17.882,29.955,20.858,,,,
North America,1983,,383734903,,45.744,0.119,5203.724,-60.082,-1.141,6004.999,-47.233,-0.78,15.654,0.691,0.257,13.565,0.599,0.223,1609.37,4.195,,,,1672.259,236700.5,408110.438,113768.727,1201.736,34065.996,181756.75,85516.18,475.601,60708.211,,26.04,0.068,1074.848,2.802,,,801.353,2.089,,,,,2437.819,6.355,0.026,9.902,23295.859,11.161,27.379,25.219,22.003,18.497,35.918,33.786,30.072,17.468,61.154,32.838,41.143,39.315,12.234,38.936,16.678,29.511,20.515,,,,
North America,1984,,388847666,,49.321,0.127,5462.064,258.34,4.965,6266.714,261.715,4.358,16.122,0.675,0.255,14.052,0.588,0.222,1730.039,4.451,,,,1721.581,242162.562,414377.125,115498.766,1225.787,35209.766,182561.594,88020.5,486.164,63045.551,,24.05,0.062,1143.767,2.942,,,804.834,2.071,,,,,2504.325,6.443,0.027,10.562,24515.115,11.808,27.776,25.096,22.559,18.202,35.682,33.61,29.923,17.347,59.967,32.671,40.717,38.524,12.878,37.994,15.168,30.068,20.22,,,,
North America,1985,,393949236,,49.725,0.126,5465.377,3.313,0.061,6239.611,-27.103,-0.432,15.844,0.648,0.253,13.878,0.567,0.222,1768.118,4.49,,,,1771.305,247627.938,420616.719,117266.883,1249.896,36325.574,183337,90517.703,496.579,62413.961,,24.109,0.061,1115.809,2.833,,,775.412,1.969,,,,,2497.2,6.341,0.026,10.416,24587.932,11.762,26.889,24.56,21.516,17.926,35.426,33.427,29.748,17.245,58.744,32.514,40.319,37.699,13.287,35.747,15.263,29.99,18.844,,,,
North America,1986,,399045023,,50.756,0.127,5450.29,-15.087,-0.276,6301.332,61.721,0.989,15.797,0.636,0.254,13.663,0.55,0.219,1741.044,4.365,,,,1822.062,253078.219,426918.094,119007.93,1270.951,37365.262,184188.25,93105.852,506.188,62065.527,,21.055,0.053,1039.687,2.606,,,851.257,2.134,,,,,2588.139,6.488,0.024,9.609,24766.939,11.526,26.423,24.477,20.886,17.653,35.168,33.248,29.564,17.135,57.589,32.371,39.946,36.763,12.409,34.138,16.637,30.178,16.109,,,,
North America,1987,,404153729,,53.564,0.133,5656.673,206.383,3.787,6538.506,237.174,3.764,16.184,0.638,0.255,14.002,0.552,0.22,1821.145,4.508,,,,1875.626,258734.906,433456.562,120829.07,1293.536,38464.484,185070.875,95755.508,516.677,63318.562,,22.585,0.056,1099.222,2.721,,,882.621,2.185,,,,,2649.667,6.559,0.026,10.489,25590.434,11.665,26.59,24.779,21.133,17.398,34.922,33.077,29.388,17.064,56.41,32.236,39.611,35.601,13.855,33.257,17.263,30.616,14.097,,,,
North America,1988,,409453275,,53.546,0.131,5906.294,249.622,4.413,6832.293,293.787,4.493,16.693,0.642,0.255,14.43,0.555,0.221,1910.898,4.669,,,,1929.172,264641.188,440288.875,122739.969,1314.531,39613.082,185997.391,98516.391,528.047,65176.453,,20.996,0.051,1148.601,2.806,,,926.516,2.264,,,,,2760.884,6.745,0.028,11.369,26686.713,11.072,26.716,25.15,21.445,17.126,34.684,32.916,29.219,16.927,55.284,32.115,39.295,34.279,11.318,33.139,18.316,30.77,12.751,,,,
North America,1989,,415061982,,53.837,0.13,6018.308,112.014,1.897,6943.439,111.146,1.627,16.735,0.63,0.253,14.505,0.546,0.22,1933.576,4.66,,,,1983.01,270659.5,447232.312,124673.547,1333.067,40839.488,186922.984,101290.906,539.489,65840.812,,18.535,0.045,1226.403,2.956,,,925.6,2.231,,,,,2774.514,6.687,0.028,11.443,27328.02,10.909,26.855,25.453,21.702,16.866,34.461,32.767,29.063,16.839,54.24,32.006,38.982,33.155,12.301,33.694,19.011,30.389,13.197,,,,
North America,1990,,421575397,,54.372,0.129,5993.93,-24.378,-0.405,6917.375,-26.063,-0.375,16.426,0.617,0.252,14.233,0.534,0.219,1930.965,4.585,5905.412,14.023,0.526,2037.381,276653.438,454149.688,126604.508,1395.466,42052.035,187846.188,103996.531,567.516,64835.062,,62.399,0.148,1212.549,2.879,16.491,15.814,923.181,2.192,884.73,2.099,341.91,0.811,2705.618,6.425,0.067,28.027,27332.867,11.01,26.338,25.031,22.224,16.629,34.232,32.614,28.927,17.05,53.145,31.897,38.648,30.647,23.296,31.633,18.928,29.252,12.478,6667,6952.02,-88.518,-1.477
North America,1991,,427934509,,52.197,0.122,5940.2,-53.73,-0.896,6717.07,-200.305,-2.896,15.702,0.598,0.245,13.886,0.528,0.216,1918.33,4.484,5838.33,13.648,0.519,2089.579,282593.625,460866.75,128522.836,1457.541,43286.117,188622.953,106642.422,595.133,63923.305,,62.075,0.145,1234.085,2.885,16.158,15.492,776.768,1.816,889.16,2.078,339.2,0.793,2645.897,6.185,0.065,27.616,27354.988,10.28,25.555,23.988,22.296,16.377,33.989,32.444,28.799,17.213,52.129,31.773,38.249,28.768,21.937,31.565,16.328,27.212,12.729,6629.54,6914.56,-101.87,-1.715
North America,1992,,434703257,,52.877,0.122,6065.396,125.196,2.108,6790.956,73.885,1.1,15.628,0.584,0.243,13.958,0.522,0.217,1940.177,4.465,6050.9,13.925,0.52,2142.456,288659.031,467657.719,130463.016,1520.777,44565.688,189347.047,109344.812,622.284,63899.473,,63.236,0.146,1279.57,2.945,16.145,15.489,724.116,1.666,895.5,2.06,344.19,0.792,2702.383,6.219,0.062,27.151,27777.309,9.997,26.862,24.721,23.1,16.123,33.801,32.297,28.694,17.444,51.228,31.634,37.962,27.221,25.246,32.328,14.806,29.291,12.493,6733.25,7018.28,-14.496,-0.239
North America,1993,,441450384,,55.585,0.126,6171.408,106.012,1.748,6849.658,58.702,0.864,15.522,0.574,0.241,13.985,0.517,0.217,1997.834,4.527,6104.07,13.833,0.511,2198.041,294830.438,474507.375,132460.859,1583.714,45878.832,190024.531,112060.227,648.772,64213.859,,62.937,0.143,1313.143,2.976,16.167,15.522,677.474,1.535,896.07,2.03,346.93,0.786,2715.421,6.153,0.06,26.488,28347.232,10.079,27.052,24.738,23.501,15.882,33.625,32.155,28.599,17.671,50.382,31.491,37.696,25.924,25.788,32.287,13.893,29.411,12.232,6852.09,7137.06,-67.338,-1.091
North America,1994,,448069901,,59.479,0.133,6295.624,124.216,2.013,7082.35,232.692,3.397,15.812,0.569,0.243,14.056,0.506,0.216,2018.186,4.506,6226.593,13.902,0.501,2257.52,301126.062,481589.719,134479.031,1648.03,47225.34,190811.078,114839.406,676.734,64712.605,,64.316,0.144,1346.508,3.006,16.243,15.607,786.551,1.756,910.47,2.032,355.72,0.794,2779.172,6.205,0.062,27.962,28995.771,10.108,27.409,25.057,23.608,15.647,33.467,32.022,28.508,17.894,49.625,31.346,37.463,24.887,25.928,32.825,14.852,29.994,12.909,6993.08,7278.22,-69.031,-1.096
North America,1995,,454557639,,58.47,0.129,6357.527,61.903,0.983,6974.625,-107.725,-1.521,15.35,0.549,0.235,13.991,0.5,0.214,2041.545,4.493,6257.901,13.772,0.492,2315.99,307483.594,488564.344,136520.578,1712.498,48628.062,191428.391,117598.844,707.609,65082.676,,64.468,0.142,1402.725,3.087,16.155,15.529,617.311,1.359,908.15,1.998,358.51,0.789,2759.445,6.073,0.068,30.875,29583.828,9.394,27.101,24.262,23.215,15.388,33.305,31.876,28.411,18.112,48.935,31.176,37.227,24.046,26.321,33.319,11.673,29.469,13.812,7058.73,7343.52,-99.625,-1.567
North America,1996,,460925637,,59.821,0.13,6582.797,225.27,3.543,7199.213,224.588,3.22,15.625,0.546,0.234,14.287,0.499,0.214,2126.966,4.616,6456.946,14.014,0.489,2375.811,314066.406,495763.562,138647.547,1782.279,50065.066,192045.219,120455.867,739.812,66315.883,,69.781,0.151,1437.003,3.119,16.389,15.782,616.834,1.339,912.05,1.979,370.26,0.803,2857.023,6.201,0.07,32.202,30566.689,9.416,27.247,24.45,23.592,15.146,33.15,31.736,28.323,18.37,48.246,31.01,37.001,23.377,28.231,32.689,11.671,29.627,14.512,7274.48,7553.94,-125.851,-1.912
North America,1997,,467334865,,62.717,0.134,6701.182,118.385,1.798,7355.675,156.462,2.173,15.746,0.532,0.238,14.345,0.485,0.216,2179.563,4.666,6637.996,14.209,0.48,2438.529,320767.562,503119.25,140827.109,1855.176,51512.004,192700.938,123362.492,772.251,65945.531,,72.897,0.156,1446.937,3.097,16.816,16.209,655.709,1.404,903.11,1.932,360.79,0.772,2906.628,6.222,0.069,32.439,30818.646,9.485,27.574,23.42,24.305,14.917,33.011,31.572,28.25,18.639,47.616,30.763,36.788,22.791,29.067,32.792,9.229,29.699,14.503,7575.23,7858.72,-63.186,-0.943
North America,1998,,473719801,,64.444,0.136,6772.838,71.656,1.069,7452.271,96.597,1.313,15.737,0.516,0.239,14.303,0.469,0.217,2211.21,4.67,6840.928,14.446,0.473,2502.973,327540.406,510571.5,143038.312,1926.685,52940.648,193380.938,126326.227,805.552,65465.18,,71.509,0.151,1428.643,3.017,16.771,16.217,680.002,1.436,906.27,1.913,362.04,0.764,2963.73,6.259,0.07,33.301,31012.152,9.785,27.972,25.092,25.341,14.718,32.889,31.454,28.2,18.902,46.989,30.603,36.594,22.322,29.764,31.858,12.394,29.987,15.104,7682.24,7944.77,68.09,1.005
North America,1999,,479976626,,66.236,0.138,6867.972,95.134,1.405,7555.873,103.601,1.39,15.748,0.499,0.238,14.314,0.454,0.216,2212.707,4.612,7029.321,14.651,0.464,2569.209,334408.375,518127.375,145251.031,1992.411,54390.949,194069.188,129365.828,838.952,65827.812,,65.726,0.137,1450.3,3.023,16.544,15.969,688.246,1.434,881.91,1.837,351.86,0.733,3039.601,6.335,0.07,33.4,31595.812,9.585,27.769,25.002,24.988,14.518,32.764,31.336,28.145,19.11,46.374,30.448,36.408,21.916,28.239,31.38,12.539,30.058,15.237,7664.82,7940.82,161.349,2.349
