country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
Norway,1989,NOR,4227072,1.22E+11,0.691,0.164,34.234,-1.442,-4.042,39.327,-2.065,-4.988,9.304,0.322,0.08,8.099,0.28,0.07,4.004,0.947,,,,37.535,1323.1,2373.214,502.973,19.751,70.861,1051.128,691.98,,115963.906,4.008,1.594,0.377,7.832,1.853,,,5.093,1.205,,,,,20.113,4.758,,,490.188,0.14,0.153,0.144,0.045,0.319,0.168,0.174,0.117,0.249,0.094,0.18,0.266,,1.058,0.215,0.105,0.22,,,,,
Norway,1990,NOR,4241637,1.25E+11,0.634,0.149,35.097,0.863,2.521,42.278,2.952,7.505,9.967,0.339,0.085,8.274,0.281,0.071,3.689,0.87,,,,38.169,1358.197,2415.492,506.662,21.662,78.364,1058.31,712.325,1.016,116793.992,3.968,1.911,0.451,7.503,1.769,10.873,7.327,7.181,1.693,5.8,1.367,5.03,1.186,20.344,4.796,0.24,1.016,495.398,0.128,0.154,0.153,0.042,0.312,0.168,0.173,0.116,0.265,0.099,0.18,0.265,0.055,0.713,0.196,0.147,0.22,0.452,31.08,46.12,,
Norway,1991,NOR,4261886,1.33E+11,0.592,0.139,33.535,-1.562,-4.451,39.397,-2.881,-6.814,9.244,0.297,0.086,7.869,0.253,0.073,3.264,0.766,,,,38.761,1391.732,2454.889,509.926,23.057,86.193,1064.172,731.854,1.942,107180.648,3.443,1.395,0.327,7.829,1.837,10.214,6.682,5.862,1.376,5.86,1.375,4.89,1.147,19.529,4.582,0.217,0.926,456.792,0.117,0.144,0.141,0.038,0.304,0.167,0.173,0.114,0.272,0.104,0.179,0.262,0.094,0.493,0.2,0.123,0.201,0.427,28.48,43.53,,
Norway,1992,NOR,4286560,1.42E+11,0.653,0.152,34.455,0.92,2.743,40.574,1.176,2.986,9.465,0.286,0.084,8.038,0.243,0.072,3.293,0.768,,,,39.414,1426.187,2495.463,513.218,24.443,94.53,1070.291,751.671,2.911,112226.188,3.396,1.386,0.323,8.337,1.945,10.206,6.695,6.119,1.427,5.95,1.388,4.35,1.015,19.817,4.623,0.226,0.969,481.064,0.123,0.153,0.148,0.039,0.297,0.167,0.172,0.113,0.28,0.109,0.179,0.261,0.127,0.553,0.211,0.125,0.215,0.446,28.7,43.75,,
Norway,1993,NOR,4312138,1.50E+11,0.838,0.194,36,1.545,4.484,43.145,2.571,6.336,10.005,0.287,0.087,8.349,0.24,0.073,3.701,0.858,,,,40.252,1462.187,2538.608,516.919,26.042,103.252,1077.436,771.867,3.855,115124.07,3.306,1.599,0.371,8.722,2.023,10.714,7.224,7.145,1.657,5.96,1.382,4.56,1.057,20.196,4.683,0.219,0.944,496.431,0.152,0.158,0.156,0.044,0.291,0.167,0.172,0.112,0.291,0.113,0.179,0.26,0.154,0.655,0.214,0.147,0.219,0.436,31.15,46.2,,
Norway,1994,NOR,4336745,1.63E+11,0.845,0.195,37.905,1.905,5.292,49.41,6.265,14.521,11.393,0.304,0.103,8.74,0.233,0.079,4.069,0.938,,,,41.097,1500.092,2588.018,520.988,27.719,112.676,1088.941,792.803,4.809,110561.125,2.949,1.677,0.387,9.424,2.173,11.103,7.632,11.505,2.653,6.09,1.404,4.65,1.072,20.936,4.828,0.22,0.954,479.475,0.144,0.165,0.175,0.048,0.285,0.167,0.172,0.11,0.301,0.118,0.179,0.259,0.177,0.676,0.23,0.217,0.226,0.44,33.1,48.15,,
Norway,1995,NOR,4359327,1.75E+11,0.875,0.201,38.508,0.603,1.591,47.412,-1.998,-4.045,10.876,0.272,0.093,8.833,0.221,0.076,4.138,0.949,,,,41.972,1538.6,2635.43,525.126,29.532,122.073,1097.844,814.174,5.723,116713.117,2.914,1.813,0.416,9.397,2.156,11.036,7.584,8.904,2.042,6.15,1.411,4.68,1.074,21.371,4.902,0.21,0.914,508.791,0.141,0.164,0.165,0.047,0.279,0.167,0.172,0.109,0.312,0.123,0.179,0.258,0.194,0.74,0.223,0.168,0.228,0.409,33.06,48.11,,
Norway,1996,NOR,4381511,1.89E+11,0.863,0.197,41.572,3.064,7.957,47.068,-0.344,-0.725,10.742,0.249,0.101,9.488,0.22,0.089,4.14,0.945,,,,42.835,1580.172,2682.498,529.267,31.59,132.191,1103.34,837.613,6.676,106518.164,2.469,2.058,0.47,10.118,2.309,11.019,7.584,5.496,1.254,6.24,1.424,4.69,1.07,23.44,5.35,0.218,0.953,466.711,0.136,0.172,0.16,0.046,0.273,0.167,0.172,0.108,0.326,0.127,0.178,0.257,0.211,0.833,0.23,0.104,0.243,0.429,33.23,48.28,,
Norway,1997,NOR,4405334,2.05E+11,0.922,0.209,41.734,0.162,0.39,47.12,0.052,0.111,10.696,0.23,0.096,9.474,0.203,0.085,4.212,0.956,,,,43.757,1621.906,2729.618,533.478,33.515,142.742,1108.726,860.77,7.644,111376.664,2.392,1.925,0.437,10.551,2.395,11.354,7.938,5.386,1.223,6.23,1.414,4.67,1.06,23.156,5.256,0.22,0.968,490.651,0.139,0.172,0.15,0.047,0.268,0.167,0.171,0.107,0.337,0.132,0.177,0.257,0.226,0.768,0.239,0.076,0.237,0.433,34.97,50.02,,
Norway,1998,NOR,4431672,2.17E+11,0.9,0.203,41.871,0.137,0.328,46.598,-0.523,-1.109,10.515,0.215,0.091,9.448,0.193,0.082,4.417,0.997,,,,44.657,1663.777,2776.215,537.895,35.511,152.602,1113.453,884.576,8.537,115140.703,2.352,1.996,0.45,9.859,2.225,11.571,8.173,4.727,1.067,6.07,1.37,4.73,1.067,23.806,5.372,0.202,0.893,510.266,0.137,0.173,0.157,0.051,0.263,0.167,0.171,0.106,0.348,0.135,0.176,0.256,0.237,0.831,0.22,0.086,0.241,0.405,36.22,51.28,,
Norway,1999,NOR,4462148,2.28E+11,0.892,0.2,42.636,0.765,1.827,47.509,0.912,1.956,10.647,0.208,0.091,9.555,0.187,0.081,4.401,0.986,,,,45.549,1706.413,2823.725,542.296,38.121,162.216,1118.326,908.908,9.323,117386.984,2.296,2.61,0.585,9.615,2.155,11.934,8.559,4.873,1.092,5.91,1.324,4.95,1.109,24.332,5.453,0.176,0.786,523.798,0.129,0.172,0.157,0.05,0.257,0.167,0.171,0.105,0.366,0.138,0.175,0.256,0.244,1.121,0.208,0.089,0.241,0.359,38.19,53.25,,
Norway,2000,NOR,4491204,2.43E+11,0.89,0.198,42.147,-0.489,-1.147,46.69,-0.819,-1.723,10.396,0.192,0.08,9.384,0.174,0.073,4.323,0.963,,,,46.439,1748.56,2870.415,546.619,40.88,173.255,1122.87,931.296,10.072,129254.711,2.392,2.759,0.614,11.038,2.458,10.619,7.265,4.543,1.012,5.94,1.323,4.72,1.051,22.388,4.985,0.167,0.749,580.509,0.123,0.166,0.153,0.047,0.252,0.167,0.17,0.104,0.382,0.142,0.175,0.255,0.249,0.989,0.233,0.089,0.217,0.346,32.63,47.69,,
Norway,2001,NOR,4514019,2.55E+11,0.853,0.189,43.526,1.379,3.272,47.85,1.159,2.483,10.6,0.187,0.091,9.642,0.17,0.083,3.938,0.872,,,,47.292,1792.086,2918.264,550.557,43.252,185.378,1127.193,954.664,10.943,116304.641,2.056,2.372,0.525,12.124,2.686,10.618,5.552,4.324,0.958,5.86,1.298,4.65,1.03,23.368,5.177,0.193,0.871,525.001,0.113,0.17,0.157,0.043,0.247,0.167,0.17,0.103,0.394,0.146,0.174,0.254,0.257,0.844,0.254,0.091,0.225,0.409,25.06,47.93,,
Norway,2002,NOR,4538435,2.67E+11,0.875,0.193,42.592,-0.934,-2.146,46.659,-1.19,-2.488,10.281,0.175,0.085,9.385,0.159,0.078,3.433,0.757,,,,48.167,1834.678,2964.923,553.99,45.164,197.674,1131.26,978.031,11.652,120341.039,2.045,1.912,0.421,12.296,2.709,10.453,5.412,4.067,0.896,5.76,1.269,4.86,1.071,23.367,5.149,0.156,0.709,546.16,0.11,0.162,0.148,0.035,0.241,0.167,0.17,0.102,0.4,0.15,0.173,0.253,0.26,0.64,0.251,0.079,0.225,0.329,24.56,47.44,,
Norway,2003,NOR,4565167,2.78E+11,0.904,0.198,43.98,1.388,3.259,48.194,1.535,3.289,10.557,0.173,0.1,9.634,0.158,0.091,3.284,0.719,42.317,9.269,0.152,49.071,1878.658,3013.117,557.274,46.941,210.692,1135.474,1002.491,12.189,105589.195,1.735,1.777,0.389,13.018,2.852,10.834,5.825,4.214,0.923,5.76,1.262,4.71,1.032,24.46,5.358,0.118,0.537,482.032,0.106,0.159,0.145,0.031,0.236,0.167,0.169,0.1,0.405,0.154,0.173,0.252,0.26,0.594,0.256,0.075,0.229,0.244,26.59,49.46,-1.663,-3.782
Norway,2004,NOR,4592284,2.98E+11,0.716,0.156,44.307,0.327,0.744,48.301,0.107,0.222,10.518,0.162,0.098,9.648,0.149,0.09,3.669,0.799,45.014,9.802,0.151,49.787,1922.965,3061.418,560.943,48.651,224.285,1139.467,1026.606,12.694,106907.742,1.649,1.71,0.372,13.592,2.96,10.833,5.853,3.994,0.87,5.68,1.237,4.86,1.058,24.115,5.251,0.11,0.505,490.951,0.079,0.155,0.142,0.034,0.229,0.167,0.169,0.099,0.409,0.158,0.172,0.252,0.258,0.528,0.259,0.074,0.218,0.219,26.88,49.75,0.707,1.595
Norway,2005,NOR,4623691,3.15E+11,0.78,0.169,43.342,-0.965,-2.178,47.482,-0.818,-1.694,10.269,0.151,0.085,9.374,0.138,0.077,3.319,0.718,44.18,9.555,0.14,50.567,1966.307,3108.9,564.262,50.238,237.707,1143.608,1050.321,13.212,121283.359,1.781,1.587,0.343,13.423,2.903,10.531,5.589,4.14,0.895,5.52,1.194,4.96,1.073,23.715,5.129,0.112,0.518,560.777,0.081,0.146,0.138,0.029,0.223,0.166,0.168,0.098,0.41,0.161,0.171,0.251,0.256,0.46,0.249,0.088,0.213,0.214,25.84,48.69,0.838,1.934
Norway,2006,NOR,4661081,3.32E+11,0.805,0.173,43.926,0.584,1.347,48.066,0.584,1.23,10.312,0.145,0.094,9.424,0.132,0.086,2.746,0.589,49.741,10.672,0.15,51.372,2010.233,3156.966,567.008,51.664,251.305,1147.748,1075.14,13.744,110179.18,1.545,1.426,0.306,13.598,2.917,10.51,5.608,4.14,0.888,5.43,1.165,4.62,0.991,24.819,5.325,0.114,0.532,513.554,0.077,0.144,0.135,0.023,0.216,0.166,0.168,0.096,0.41,0.164,0.17,0.25,0.254,0.411,0.247,0.082,0.221,0.211,26.14,48.99,5.815,13.239
Norway,2007,NOR,4709582,3.53E+11,0.869,0.185,45.666,1.74,3.961,49.916,1.85,3.849,10.599,0.142,0.091,9.696,0.129,0.083,3.109,0.66,54.881,11.653,0.156,52.241,2055.899,3206.883,570.117,54.488,265.22,1151.998,1099.593,14.24,117053.125,1.563,2.824,0.6,13.915,2.955,10.466,5.616,4.25,0.902,5.27,1.119,4.41,0.936,24.453,5.192,0.105,0.496,551.271,0.077,0.145,0.139,0.024,0.21,0.165,0.167,0.095,0.42,0.167,0.17,0.249,0.251,0.776,0.244,0.096,0.217,0.191,26.45,49.29,9.215,20.179
Norway,2008,NOR,4768654,3.65E+11,0.833,0.175,44.795,-0.871,-1.907,49.155,-0.761,-1.525,10.308,0.135,0.087,9.394,0.123,0.079,3.267,0.685,51.056,10.707,0.14,53.074,2100.694,3256.038,573.385,56.851,279.306,1156.358,1123.276,14.803,118381.945,1.547,2.363,0.496,14.085,2.954,10.062,5.272,4.36,0.914,5.2,1.09,4.01,0.841,23.684,4.967,0.118,0.563,564.523,0.073,0.14,0.134,0.025,0.204,0.164,0.166,0.093,0.426,0.17,0.169,0.248,0.249,0.632,0.24,0.094,0.21,0.217,25.14,47.98,6.261,13.978
Norway,2009,NOR,4829195,3.70E+11,0.842,0.174,43.225,-1.57,-3.505,47.329,-1.826,-3.716,9.801,0.128,0.091,8.951,0.117,0.083,2.352,0.487,51.623,10.69,0.14,53.916,2143.919,3303.366,575.737,58.364,294.092,1160.462,1146.514,15.296,107938.016,1.409,1.513,0.313,14.787,3.062,9.844,5.117,4.104,0.85,5.17,1.071,3.44,0.712,23.238,4.812,0.102,0.493,521.254,0.072,0.137,0.129,0.018,0.198,0.164,0.166,0.092,0.425,0.173,0.169,0.247,0.247,0.399,0.257,0.082,0.211,0.202,24.71,47.54,8.398,19.429
Norway,2010,NOR,4889747,3.84E+11,0.754,0.154,45.691,2.466,5.705,50.088,2.759,5.83,10.243,0.131,0.1,9.344,0.119,0.091,3.082,0.63,55.544,11.359,0.145,54.67,2189.61,3353.454,578.82,59.929,309.132,1164.859,1171.047,16.013,102335.43,1.304,1.565,0.32,15.04,3.076,10.51,5.847,4.397,0.899,5.12,1.047,3.33,0.681,24.533,5.017,0.147,0.717,500.394,0.06,0.137,0.131,0.022,0.192,0.163,0.165,0.09,0.425,0.175,0.168,0.246,0.249,0.41,0.243,0.091,0.216,0.291,28.59,51.39,9.853,21.564
Norway,2011,NOR,4953565,3.99E+11,0.749,0.151,44.791,-0.9,-1.97,49.005,-1.083,-2.163,9.893,0.123,0.097,9.042,0.112,0.088,3.219,0.65,51.286,10.353,0.128,55.419,2234.401,3402.459,582.038,61.48,323.491,1169.073,1195.346,16.628,102455.477,1.271,1.551,0.313,14.358,2.899,9.997,6.169,4.214,0.851,5.01,1.011,3.3,0.666,24.299,4.905,0.124,0.615,507.52,0.055,0.13,0.124,0.022,0.186,0.162,0.164,0.089,0.425,0.177,0.168,0.246,0.248,0.419,0.226,0.085,0.213,0.224,30.56,49.52,6.495,14.502
Norway,2012,NOR,5019058,4.10E+11,0.725,0.144,44.3,-0.491,-1.096,48.587,-0.418,-0.852,9.68,0.118,0.086,8.826,0.108,0.079,3.191,0.636,48.362,9.636,0.118,56.144,2278.701,3451.046,585.229,62.903,337.571,1173.359,1219.638,17.216,111976.477,1.37,1.423,0.284,14.081,2.806,9.625,5.85,4.287,0.854,4.95,0.986,3.29,0.656,24.292,4.84,0.117,0.588,562.016,0.052,0.127,0.122,0.021,0.18,0.161,0.164,0.087,0.424,0.178,0.167,0.245,0.247,0.374,0.217,0.089,0.21,0.213,29.36,48.31,4.062,9.17
Norway,2013,NOR,5080667,4.14E+11,0.731,0.144,44.586,0.286,0.646,49.313,0.726,1.494,9.706,0.119,0.094,8.776,0.108,0.085,3.293,0.648,48.983,9.641,0.118,56.875,2323.287,3500.358,588.522,64.414,351.474,1178.086,1244.166,17.837,103703.211,1.271,1.511,0.297,13.902,2.736,9.688,5.958,4.727,0.93,4.83,0.951,3.28,0.646,24.528,4.828,0.122,0.621,526.881,0.051,0.126,0.123,0.022,0.174,0.16,0.163,0.086,0.423,0.179,0.167,0.244,0.245,0.39,0.212,0.102,0.211,0.211,30.27,49.22,4.397,9.861
Norway,2014,NOR,5137926,4.22E+11,0.727,0.141,45.046,0.46,1.032,50.029,0.716,1.453,9.737,0.118,0.092,8.767,0.107,0.083,3.527,0.686,48.609,9.461,0.115,57.602,2368.333,3550.387,592.049,65.822,366.118,1183.069,1268.265,18.477,105605.75,1.285,1.408,0.274,14.645,2.85,9.512,5.827,4.983,0.97,4.75,0.924,3.33,0.648,24.099,4.69,0.125,0.64,542.595,0.048,0.127,0.124,0.023,0.169,0.16,0.162,0.084,0.421,0.181,0.166,0.243,0.244,0.363,0.22,0.101,0.206,0.21,29.94,48.87,3.563,7.909
Norway,2015,NOR,5190357,4.29E+11,0.672,0.129,45.59,0.544,1.208,50.793,0.764,1.527,9.786,0.118,0.093,8.784,0.106,0.083,3.428,0.661,50.577,9.744,0.118,58.274,2413.923,3601.18,595.477,67.344,381.625,1188.272,1292.156,19.048,105563.781,1.277,1.522,0.293,15.506,2.987,9.493,5.844,5.203,1.002,4.76,0.917,3.35,0.645,23.891,4.603,0.11,0.571,547.914,0.047,0.128,0.124,0.023,0.164,0.159,0.161,0.083,0.421,0.182,0.166,0.242,0.242,0.397,0.228,0.097,0.2,0.189,30.33,49.27,4.987,10.938
Norway,2016,NOR,5236591,4.34E+11,0.684,0.131,44.765,-0.825,-1.81,50.188,-0.605,-1.191,9.584,0.116,0.09,8.549,0.103,0.081,3.55,0.678,49.521,9.457,0.114,58.958,2458.688,3651.368,599.027,68.811,396.767,1193.695,1315.523,19.603,105977.289,1.28,1.467,0.28,15.142,2.892,9.308,5.687,5.423,1.036,4.76,0.909,3.38,0.645,23.367,4.462,0.106,0.555,554.96,0.046,0.126,0.125,0.025,0.159,0.158,0.161,0.082,0.42,0.183,0.165,0.241,0.24,0.388,0.217,0.12,0.194,0.185,29.78,48.74,4.756,10.625
Norway,2017,NOR,5277396,4.44E+11,0.766,0.145,44.242,-0.523,-1.168,49.738,-0.45,-0.896,9.425,0.112,0.089,8.383,0.1,0.079,3.643,0.69,50.313,9.534,0.113,59.724,2502.93,3701.106,602.67,69.916,412.271,1199.191,1338.219,20.131,105646.18,1.257,1.105,0.209,15.504,2.938,9.042,5.452,5.496,1.041,4.72,0.894,3.39,0.642,22.696,4.301,0.1,0.528,557.537,0.051,0.123,0.123,0.025,0.155,0.157,0.16,0.081,0.417,0.185,0.165,0.24,0.237,0.282,0.217,0.127,0.185,0.175,28.77,47.72,6.071,13.723
Norway,2018,NOR,5312321,4.49E+11,0.73,0.137,44.393,0.151,0.341,50.109,0.371,0.746,9.433,0.112,0.091,8.357,0.099,0.081,3.527,0.664,49.776,9.37,0.111,60.454,2547.323,3751.215,606.197,70.995,427.567,1204.906,1361.43,20.68,103555.867,1.224,1.079,0.203,15.297,2.88,8.943,5.382,5.716,1.076,4.61,0.868,3.36,0.632,23.211,4.369,0.103,0.549,550.122,0.047,0.121,0.122,0.024,0.151,0.157,0.159,0.08,0.413,0.185,0.165,0.239,0.235,0.262,0.203,0.137,0.189,0.182,28.59,47.51,5.383,12.125
Norway,2019,NOR,5348285,,0.722,0.135,42.784,-1.609,-3.624,48.683,-1.426,-2.845,9.103,,0.095,8,,0.083,3.547,0.663,49.111,9.182,,61.176,2590.107,3799.898,609.744,71.952,442.615,1210.806,1383.38,21.242,96304.086,,0.957,0.179,15.047,2.813,8.582,5.045,5.899,1.103,4.54,0.849,3.4,0.636,21.949,4.104,0.105,0.562,515.062,0.045,0.115,0.117,0.024,0.147,0.156,0.159,0.079,0.408,0.186,0.165,0.238,0.234,0.218,0.197,0.129,0.178,0.183,26.98,45.9,6.327,14.787
Norway,2020,NOR,5379836,,0.725,0.135,41.196,-1.588,-3.712,47.278,-1.405,-2.886,8.788,,0.085,7.657,,0.074,3.602,0.67,47.107,8.756,,61.901,2631.303,3847.176,613.346,72.782,456.931,1216.888,1404.565,21.778,103922.109,,0.83,0.154,14.317,2.661,,,6.082,1.131,,,,,21.186,3.938,0.1,0.536,559.084,0.044,0.117,0.12,0.025,0.143,0.155,0.158,0.078,0.403,0.186,0.165,0.237,0.232,0.204,0.189,0.15,0.189,0.181,,,5.911,14.348
Norway,2021,NOR,5403021,,0.701,0.13,40.919,-0.277,-0.673,47.331,0.052,0.111,8.76,,0.083,7.573,,0.072,4.178,0.773,,,,62.602,2672.222,3894.507,617.523,74.301,469.604,1223.3,1426.043,22.148,105148.297,,1.519,0.281,12.673,2.346,,,6.412,1.187,,,,,21.478,3.975,0.068,0.37,568.118,0.042,0.11,0.115,0.028,0.139,0.154,0.157,0.077,0.403,0.185,0.165,0.236,0.229,0.365,0.16,0.163,0.181,0.125,,,,
Poland,1950,POL,24786240,96813596672,1.243,0.05,112.123,6.697,6.352,66.323,20.254,43.964,2.676,0.685,,4.524,1.158,,109.183,4.405,,,,9.773,5566.386,6762.136,5432.099,0,14.15,1255.909,110.364,,,,0,0,0.41,0.017,,,-45.8,-1.848,,,,,1.286,0.052,,,,1.856,1.868,0.58,2.831,1.087,2.413,1.113,2.753,0,0.291,0.329,0.402,,0,0.116,-0.844,0.078,,,,,
Poland,1951,POL,25242280,1.01E+11,1.33,0.053,122.132,10.009,8.927,86.738,20.415,30.781,3.436,0.858,,4.838,1.208,,118.662,4.701,,,,11.103,5688.518,6848.874,5550.762,0,14.773,1220.515,111.881,,,,0,0,0.623,0.025,,,-35.394,-1.402,,,,,1.517,0.06,,,,1.754,1.914,0.724,2.923,1.139,2.399,1.105,2.756,0,0.28,0.315,0.384,,0,0.15,-0.632,0.087,,,,,
Poland,1952,POL,25704542,1.03E+11,1.319,0.051,128.042,5.91,4.839,101.881,15.143,17.459,3.964,0.985,,4.981,1.238,,124.268,4.834,,,,12.422,5816.561,6950.755,5675.03,0,15.502,1194.354,113.606,,,,0,0,0.729,0.028,,,-26.161,-1.018,,,,,1.726,0.067,,,,1.632,1.98,0.836,3.1,1.176,2.388,1.1,2.763,0,0.271,0.304,0.366,,0,0.163,-0.457,0.094,,,,,
Poland,1953,POL,26168166,1.09E+11,1.628,0.062,139.193,11.151,8.709,121.569,19.688,19.324,4.646,1.111,,5.319,1.272,,134.806,5.152,,,,14.05,5955.754,7072.325,5809.836,0,16.279,1176.73,115.588,,,,0,0,0.777,0.03,,,-17.624,-0.673,,,,,1.982,0.076,,,,1.817,2.094,0.974,3.334,1.226,2.38,1.098,2.774,0,0.263,0.295,0.351,,0,0.164,-0.302,0.102,,,,,
Poland,1954,POL,26630358,1.16E+11,1.683,0.063,147.568,8.375,6.017,136.283,14.714,12.104,5.118,1.179,,5.541,1.276,,141.87,5.327,,,,15.733,6103.322,7208.608,5951.706,0,17.166,1165.445,118.717,,,,0,0,0.887,0.033,,,-11.285,-0.424,,,,,3.129,0.117,,,,1.731,2.173,1.065,3.512,1.266,2.375,1.097,2.788,0,0.256,0.288,0.339,,0,0.177,-0.188,0.151,,,,,
Poland,1955,POL,27099200,1.21E+11,1.886,0.07,154.202,6.634,4.495,148.413,12.13,8.9,5.477,1.224,,5.69,1.272,,147.777,5.453,,,,17.619,6257.525,7357.021,6099.482,0,18.151,1159.656,122.271,,,,0,0,0.986,0.036,,,-5.789,-0.214,,,,,3.554,0.131,,,,1.753,2.072,1.089,3.379,1.305,2.366,1.097,2.8,0,0.251,0.282,0.327,,0,0.18,-0.094,0.154,,,,,
Poland,1956,POL,27582030,1.27E+11,1.995,0.072,166.417,12.215,7.921,164.036,15.622,10.526,5.947,1.295,,6.034,1.314,,159.531,5.784,,,,19.614,6423.941,7521.057,6259.013,0,19.192,1157.274,126.122,,,,0,0,1.041,0.038,,,-2.382,-0.086,,,,,3.851,0.14,,,,1.711,2.1,1.146,3.47,1.337,2.359,1.098,2.814,0,0.245,0.277,0.317,,0,0.177,-0.037,0.154,,,,,
Poland,1957,POL,28076088,1.33E+11,2.221,0.079,178.682,12.265,7.37,178.463,14.427,8.795,6.356,1.339,,6.364,1.34,,171.017,6.091,,,,21.835,6602.624,7699.52,6430.03,0,20.251,1157.055,130.508,,,,0,0,1.059,0.038,,,-0.22,-0.008,,,,,4.386,0.156,,,,1.811,2.183,1.208,3.653,1.374,2.353,1.1,2.831,0,0.239,0.273,0.307,,0,0.164,-0.003,0.167,,,,,
Poland,1958,POL,28583998,1.40E+11,2.5,0.087,176.735,-1.948,-1.09,175.965,-2.497,-1.399,6.156,1.259,,6.183,1.264,,168.599,5.898,,,,24.335,6779.359,7875.485,6598.629,0,21.321,1156.285,135.073,,,,0,0,1.07,0.037,,,-0.769,-0.027,,,,,4.565,0.16,,,,1.927,2.1,1.158,3.546,1.415,2.346,1.101,2.846,0,0.232,0.269,0.299,,0,0.152,-0.011,0.167,,,,,
Poland,1959,POL,29068128,1.44E+11,2.628,0.09,189.66,12.926,7.314,128.545,-47.421,-26.949,4.422,0.893,,6.525,1.318,,180.419,6.207,,,,26.963,6969.019,8004.029,6779.048,0,22.475,1095.17,140.533,,,,0,0,1.154,0.04,,,-61.116,-2.102,,,,,5.459,0.188,,,,1.808,2.142,0.805,3.646,1.446,2.34,1.095,2.862,0,0.226,0.25,0.292,,0,0.152,-0.86,0.188,,,,,
Poland,1960,POL,29509902,1.52E+11,3.26,0.11,199.577,9.917,5.229,141.942,13.398,10.423,4.81,0.936,,6.763,1.316,,188.868,6.4,,,,30.223,7168.596,8145.972,6967.917,0,23.944,1037.535,146.512,,,,0,0,1.469,0.05,,,-57.635,-1.953,,,,,5.98,0.203,,,,2.07,2.126,0.89,3.666,1.494,2.333,1.091,2.879,0,0.222,0.234,0.286,,0,0.176,-0.877,0.191,,,,,
Poland,1961,POL,29913228,1.64E+11,3.638,0.122,207.235,7.658,3.837,149.344,7.402,5.215,4.993,0.912,,6.928,1.266,,194.782,6.512,,,,33.861,7375.832,8295.316,7162.699,0,25.798,979.644,153.474,,,,0,0,1.854,0.062,,,-57.891,-1.935,,,,,6.962,0.233,,,,2.215,2.2,0.962,3.94,1.549,2.329,1.088,2.901,0,0.221,0.218,0.281,,0,0.21,-0.948,0.21,,,,,
Poland,1962,POL,30271926,1.62E+11,3.729,0.123,216.607,9.372,4.522,158.166,8.822,5.907,5.225,0.979,,7.155,1.341,,202.26,6.681,,,,37.589,7592.439,8453.482,7364.958,0,27.876,921.203,162.015,,,,0,0,2.077,0.069,,,-58.441,-1.931,,,,,8.541,0.282,,,,2.113,2.221,1.011,4.104,1.591,2.326,1.086,2.924,0,0.221,0.202,0.279,,0,0.215,-0.992,0.24,,,,,
Poland,1963,POL,30608320,1.71E+11,3.794,0.124,230.999,14.392,6.644,173.84,15.674,9.91,5.68,1.016,,7.547,1.35,,215.469,7.04,,,,41.383,7823.438,8627.323,7580.428,0,30.217,864.044,171.409,,,,0,0,2.341,0.076,,,-57.158,-1.867,,,,,9.394,0.307,,,,2.039,2.249,1.092,4.217,1.623,2.324,1.087,2.95,0,0.221,0.187,0.277,,0,0.224,-1.011,0.247,,,,,
Poland,1964,POL,30927880,1.79E+11,4.328,0.14,242.88,11.882,5.144,182.937,9.097,5.233,5.915,1.023,,7.853,1.358,,224.643,7.263,,,,45.712,8066.318,8810.261,7805.071,0,32.899,804.101,182.636,,,,0,0,2.682,0.087,,,-59.943,-1.938,,,,,11.227,0.363,,,,2.099,2.243,1.122,4.307,1.659,2.321,1.087,2.977,0,0.222,0.172,0.277,,0,0.233,-1.095,0.273,,,,,
