country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
China,1988,CHN,1115889792,3.35E+12,84.961,0.076,2425.894,168.155,7.448,3823.893,220.074,6.107,3.427,1.14,0.512,2.174,0.723,0.325,1892.698,1.696,,,,756.345,38456.105,75176.094,31279.514,30.613,414.974,40345.145,4962.251,1012.409,6691.622,2.226,0,0,27.311,0.024,,,1397.999,1.253,,,,,343.13,0.307,0.07,77.794,7467.112,17.568,10.973,14.076,21.24,6.715,5.04,5.62,7.446,0.394,0.579,6.966,1.979,65.721,0,0.788,27.637,3.824,87.249,,,,
China,1989,CHN,1134414720,3.38E+12,84.886,0.075,2463.654,37.761,1.557,3864.585,40.692,1.064,3.407,1.143,0.493,2.172,0.729,0.314,1920.239,1.693,,,,841.231,40919.762,79040.672,33199.754,30.613,443.795,41746.074,5316.692,1087.676,6907.912,2.318,0,0,28.821,0.025,,,1400.93,1.235,,,,,354.441,0.312,0.066,75.267,7836.437,17.201,10.993,14.167,21.552,7.155,5.21,5.791,7.739,0.387,0.589,7.148,2.046,66.845,0,0.792,28.773,3.882,86.803,,,,
China,1990,CHN,1153704192,3.39E+12,84.513,0.073,2484.855,21.2,0.861,3807.522,-57.062,-1.477,3.3,1.125,0.48,2.154,0.734,0.313,1976.684,1.713,2321.05,2.012,0.686,925.744,43404.617,82848.195,35176.438,30.613,473.096,43068.742,5646.984,1151.741,6880.663,2.345,0,0,29.301,0.025,2.809,2.506,1322.667,1.146,765.84,0.664,296.17,0.257,330.291,0.286,0.056,64.065,7938.25,17.113,10.919,13.778,22.75,7.556,5.371,5.95,8.037,0.374,0.598,7.313,2.099,62.197,0,0.764,27.119,3.571,28.523,2891.73,3240.29,-163.805,-6.592
China,1991,CHN,1170626176,3.51E+12,101.305,0.087,2606.096,121.241,4.879,3612.817,-194.705,-5.114,3.086,1.03,0.433,2.226,0.743,0.313,2049.92,1.751,2401.029,2.051,0.684,1027.049,46010.711,86461.016,37226.355,30.613,503.873,44075.465,6003.011,1219.807,7122.351,2.376,0,0,30.778,0.026,2.894,2.596,1006.721,0.86,775.53,0.662,303.72,0.259,356.027,0.304,0.058,68.066,8337.61,19.952,11.212,12.902,23.825,8.049,5.534,6.087,8.342,0.362,0.607,7.424,2.153,58.964,0,0.787,21.162,3.662,31.374,3039.15,3387.71,-205.067,-7.869
China,1992,CHN,1183813376,3.76E+12,122.445,0.103,2730.788,124.691,4.785,3757.55,144.733,4.006,3.174,1.001,0.428,2.307,0.727,0.311,2114.715,1.786,2577.371,2.177,0.686,1149.494,48741.5,90218.562,39341.074,30.613,534.112,45102.227,6388.804,1297.403,7411.396,2.337,0,0,30.239,0.026,2.971,2.676,1026.763,0.867,781.19,0.66,309.6,0.262,385.793,0.326,0.066,77.596,8773.709,23.149,12.094,13.678,25.178,8.65,5.707,6.231,8.653,0.351,0.614,7.535,2.218,56.753,0,0.764,20.994,4.182,35.703,3168.05,3516.61,-153.416,-5.618
China,1993,CHN,1195855616,4.13E+12,142.774,0.119,2921.651,190.863,6.989,3975.198,217.647,5.792,3.324,0.963,0.42,2.443,0.708,0.309,2228.745,1.864,2758.274,2.307,0.668,1292.268,51663.152,94193.766,41569.816,30.613,569.84,46155.777,6817.353,1383.258,7908.675,2.292,0,0,35.728,0.03,3.133,2.841,1053.547,0.881,790.54,0.661,301.41,0.252,428.549,0.358,0.072,85.855,9457.634,25.888,12.807,14.356,26.218,9.337,5.892,6.383,8.975,0.342,0.626,7.649,2.293,55.273,0,0.878,21.605,4.642,39.647,3397.8,3746.36,-163.377,-5.592
China,1994,CHN,1207286656,4.44E+12,164.377,0.136,3100.002,178.351,6.104,4238.114,262.916,6.614,3.51,0.955,0.422,2.568,0.698,0.308,2380.586,1.972,2748.222,2.276,0.619,1456.645,54763.152,98431.875,43950.402,30.613,611.408,47293.887,7241.064,1473.018,8323.469,2.264,0,0,41.568,0.034,3.235,2.947,1138.112,0.943,812.96,0.673,314.95,0.261,423.712,0.351,0.074,89.76,10048.812,27.933,13.496,14.994,27.848,10.096,6.086,6.545,9.317,0.332,0.642,7.769,2.362,54.17,0,1.013,21.491,4.573,41.437,3557.37,3905.93,-351.78,-11.348
China,1995,CHN,1218144384,4.81E+12,184.637,0.152,3357.909,257.907,8.32,4423.253,185.14,4.368,3.631,0.92,0.427,2.757,0.698,0.324,2569.754,2.11,2992.187,2.456,0.622,1641.281,58121.059,102855.133,46520.156,30.613,653.844,48359.23,7709.294,1565.87,8498.712,2.152,0,0,42.436,0.035,3.538,3.251,1065.345,0.875,850.31,0.698,358.59,0.294,468.23,0.384,0.076,92.852,10352.658,29.663,14.314,15.387,29.222,10.905,6.295,6.711,9.681,0.324,0.658,7.876,2.44,53.211,0,1.008,20.145,5,41.537,3960.71,4309.24,-365.722,-10.891
China,1996,CHN,1228298880,5.13E+12,192.853,0.157,3503.234,145.325,4.328,4601.371,178.118,4.027,3.746,0.897,0.422,2.852,0.683,0.321,2660.401,2.166,3122.029,2.542,0.609,1834.135,61624.297,107456.5,49180.559,30.613,698.315,49457.367,8219.917,1660.757,8880.126,2.127,0,0,44.47,0.036,3.525,3.242,1098.137,0.894,858.79,0.699,384.61,0.313,510.622,0.416,0.077,94.887,10907.449,30.356,14.501,15.627,29.508,11.693,6.505,6.879,10.047,0.316,0.673,7.986,2.525,52.478,0,1.012,20.778,5.295,42.761,3982.11,4330.23,-381.205,-10.882
China,1997,CHN,1237801472,5.29E+12,202.874,0.164,3510.169,6.936,0.198,4614.499,13.128,0.285,3.728,0.872,0.42,2.836,0.663,0.32,2609.556,2.108,3055.2,2.468,0.577,2037.009,65134.461,112071,51790.113,30.613,742.473,50561.699,8777.878,1756.377,8871.482,2.075,0,0,44.159,0.036,3.495,3.213,1104.33,0.892,813.78,0.657,356.53,0.288,557.961,0.451,0.077,95.62,10981.134,30.681,14.444,14.692,29.1,12.461,6.703,7.033,10.389,0.308,0.686,8.072,2.618,51.836,0,1.001,15.543,5.701,42.749,3977.65,4325.7,-454.969,-12.961
China,1998,CHN,1246836096,5.34E+12,211.369,0.17,3360.455,-149.714,-4.265,4388.721,-225.778,-4.893,3.52,0.822,0.399,2.695,0.629,0.305,2444.771,1.961,2957.13,2.372,0.554,2248.377,68494.914,116459.719,54234.887,30.613,792.974,51589.965,9337.141,1850.93,8822.785,2.061,0,0,50.501,0.041,3.564,3.285,1028.265,0.825,815.85,0.654,365.59,0.293,559.262,0.449,0.076,94.553,11000.566,32.093,13.879,14.777,28.017,13.221,6.878,7.175,10.693,0.3,0.704,8.164,2.705,51.289,0,1.126,18.741,5.659,42.887,4095.97,4443.77,-403.325,-12.002
China,1999,CHN,1255433216,5.58E+12,228.322,0.182,3552.842,192.387,5.725,4443.377,54.657,1.245,3.539,0.797,0.39,2.83,0.637,0.312,2580.992,2.056,3167.125,2.523,0.568,2476.699,72047.766,120903.102,56815.879,30.613,847.545,52480.5,9933.892,1943.135,9069.434,2.041,0,0,54.572,0.043,3.486,3.209,890.535,0.709,810.42,0.646,381.21,0.304,596.751,0.475,0.073,92.205,11386.068,33.042,14.365,14.703,29.147,13.995,7.059,7.312,11.009,0.294,0.723,8.234,2.796,50.761,0,1.181,16.224,5.901,42.062,4028.58,4376.5,-385.716,-10.857
China,2000,CHN,1264099072,5.95E+12,244.388,0.193,3644.464,91.622,2.579,4323.66,-119.717,-2.694,3.42,0.726,0.366,2.883,0.612,0.309,2601.737,2.058,3256.258,2.576,0.547,2721.087,75692.219,125226.75,59417.617,30.613,907.342,53159.695,10582.577,2032.992,9334.937,1.982,0,0,59.796,0.047,3.614,3.339,679.196,0.537,810.19,0.641,376.06,0.297,648.686,0.513,0.071,89.857,11800.284,33.852,14.318,14.144,28.27,14.773,7.236,7.436,11.312,0.286,0.744,8.274,2.894,50.268,0,1.264,13.276,6.297,41.549,4221.08,4568.81,-388.206,-10.652
China,2001,CHN,1272739584,6.33E+12,270.828,0.213,3723.731,79.267,2.175,4307.516,-16.144,-0.373,3.384,0.681,0.345,2.926,0.588,0.299,2637.655,2.072,3352.691,2.634,0.53,2991.916,79415.953,129534.273,62055.27,30.613,974.499,53743.477,11241.878,2121.782,9797.812,1.97,0,0,67.157,0.053,3.741,3.481,583.785,0.459,802.87,0.631,378.28,0.297,659.3,0.518,0.07,88.79,12470.063,35.903,14.507,14.166,28.499,15.605,7.41,7.555,11.609,0.279,0.769,8.303,2.99,49.838,0,1.407,12.319,6.345,41.67,4430.04,4761.56,-371.04,-9.964
China,2002,CHN,1280926080,6.81E+12,296.59,0.232,4112.459,388.728,10.439,4603.362,295.846,6.868,3.594,0.676,0.339,3.211,0.603,0.303,3018.634,2.357,3658,2.856,0.537,3288.506,83528.414,134137.641,65073.906,30.613,1028.492,54234.383,11894.963,2211.938,10602.087,1.993,0,0,53.993,0.042,3.957,3.698,490.903,0.383,795.72,0.621,396.99,0.31,653.086,0.51,0.07,90.156,13580.49,37.258,15.648,14.633,31.188,16.468,7.607,7.683,11.957,0.271,0.781,8.313,3.078,49.449,0,1.101,9.482,6.288,41.786,4736.95,5068.78,-454.459,-11.051
China,2003,CHN,1288873344,7.25E+12,345.186,0.268,4827.446,714.987,17.386,5338.94,735.579,15.979,4.142,0.737,0.338,3.745,0.666,0.305,3601.712,2.794,4067.041,3.156,0.561,3633.692,88355.859,139476.578,68675.617,30.613,1089.238,54745.875,12622.062,2304.642,12273.32,2.182,0,0,60.745,0.047,4.436,4.18,511.494,0.397,821.23,0.637,401.56,0.312,727.099,0.564,0.072,92.704,15818.756,40.503,17.458,16.031,34.242,17.452,7.849,7.839,12.38,0.264,0.796,8.319,3.179,49.103,0,1.195,9.048,6.808,42.065,5387.28,5718.04,-760.405,-15.752
China,2004,CHN,1296816768,7.83E+12,379.992,0.293,5223.755,396.309,8.209,5814.904,475.964,8.915,4.484,0.743,0.314,4.028,0.667,0.282,3835.288,2.957,4321.464,3.332,0.552,4013.684,93579.617,145291.484,72510.906,30.613,1160.759,55337.027,13461.154,2402.502,14272.745,2.364,0,0,71.521,0.055,5.015,4.76,591.15,0.456,867.68,0.669,417.36,0.322,839.093,0.647,0.075,97.86,18509.135,41.731,18.241,17.103,35.278,18.469,8.107,8.013,12.82,0.257,0.817,8.341,3.298,48.786,0,1.36,11.024,7.599,42.355,6172.83,6503.95,-902.29,-17.273
China,2005,CHN,1304887552,8.60E+12,411.649,0.315,5876.555,652.801,12.497,6259.7,444.795,7.649,4.797,0.728,0.298,4.503,0.683,0.279,4424.39,3.391,4714.85,3.613,0.548,4425.333,99456.172,151551.188,76935.289,30.613,1245.716,55720.168,14311.327,2507.889,16114.158,2.444,0,0,84.957,0.065,5.569,5.315,383.144,0.294,905.26,0.694,427.61,0.328,850.173,0.652,0.081,105.387,21027.164,42.689,19.843,18.233,38.329,19.498,8.4,8.203,13.33,0.25,0.845,8.339,3.413,48.543,0,1.579,8.123,7.632,43.584,6934.85,7266.53,-1161.705,-19.768
China,2006,CHN,1313086592,9.49E+12,470.087,0.358,6488.804,612.249,10.418,6881.365,621.665,9.931,5.241,0.725,0.299,4.942,0.684,0.282,4905.374,3.736,5131.892,3.908,0.541,4895.419,105944.977,158432.547,81840.672,30.613,1349.469,56112.73,15209.861,2618.945,17552.816,2.429,0,0,103.753,0.079,6.051,5.799,392.561,0.299,944.44,0.719,440.46,0.335,898.534,0.684,0.085,111.056,23048.367,44.699,21.21,19.294,40.245,20.614,8.723,8.413,13.887,0.243,0.882,8.335,3.533,48.329,0,1.884,7.738,7.99,43.962,7614.35,7946.14,-1356.912,-20.912
China,2007,CHN,1321513216,1.04E+13,514.981,0.39,6978.612,489.808,7.549,7336.951,455.586,6.621,5.552,0.708,0.293,5.281,0.674,0.279,5289.904,4.003,5546.232,4.197,0.535,5410.4,112923.586,165769.5,87130.57,30.613,1478.985,56471.07,16137.212,2735.806,18955.008,2.418,0,0,129.515,0.098,6.474,6.223,358.339,0.271,975.03,0.738,449.39,0.34,927.351,0.702,0.088,116.861,25049.293,45.598,22.15,20.412,41.404,21.748,9.063,8.638,14.471,0.236,0.932,8.333,3.653,48.181,0,2.275,8.076,8.219,45.076,8224.19,8555.8,-1432.38,-20.525
China,2008,CHN,1330167168,1.08E+13,525.924,0.395,7496.832,518.22,7.426,7843.373,506.422,6.902,5.897,0.726,0.301,5.636,0.694,0.288,5729.474,4.307,5970.326,4.488,0.553,5936.325,120420.414,173612.875,92860.047,30.613,1628.659,56817.609,17107.328,2857.448,19560.701,2.409,0,0,149.674,0.113,6.624,6.376,346.541,0.261,994.45,0.748,465.24,0.35,970.117,0.729,0.091,121.642,26019.002,45.983,23.365,21.355,43.429,22.813,9.422,8.876,15.092,0.23,0.99,8.327,3.776,48.123,0,2.552,7.464,8.622,46.856,8480.5,8810.97,-1526.506,-20.362
China,2009,CHN,1339125632,1.16E+13,583.56,0.436,7886.533,389.701,5.198,8226.295,382.922,4.882,6.143,0.711,0.303,5.889,0.681,0.29,6028.5,4.502,6724.771,5.022,0.581,6519.885,128306.945,181839.172,98888.547,30.613,1793.063,57157.375,18089.676,2985.169,20281.068,2.347,0,0,164.404,0.123,7.009,6.762,339.763,0.254,1024.1,0.765,476.12,0.356,982.348,0.734,0.095,127.721,27158.898,49.634,24.986,22.478,46.315,23.973,9.797,9.126,15.738,0.223,1.053,8.316,3.898,48.293,0,2.858,6.75,8.933,52.437,9055.11,9386.58,-1161.762,-14.731
China,2010,CHN,1348191360,1.29E+13,639.592,0.474,8616.652,730.12,9.258,8625.08,398.785,4.848,6.398,0.671,0.297,6.391,0.67,0.297,6568.793,4.872,7340.542,5.445,0.571,7159.477,136923.609,190464.25,105457.336,30.613,1992.648,57165.801,19182.248,3101.279,21550.486,2.259,0,0,199.585,0.148,7.579,7.334,8.427,0.006,1073.15,0.796,488.57,0.362,1092.572,0.81,0.086,116.11,29054.18,50.968,25.826,22.578,47.167,25.164,10.195,9.379,16.42,0.217,1.129,8.259,4.035,48.251,0,3.222,0.174,9.618,47.205,9887.06,10218.51,-1276.11,-14.81
China,2011,CHN,1357095424,1.37E+13,708.564,0.522,9528.556,911.903,10.583,9588.205,963.125,11.167,7.065,0.701,0.306,7.021,0.697,0.304,7309.786,5.386,8140.48,5.998,0.595,7868.041,146452.156,200052.438,112767.125,30.613,2238.638,57225.449,20306.107,3241.635,23088.703,2.292,0,0,245.99,0.181,8.178,7.655,59.65,0.044,1121.46,0.826,497.54,0.367,1123.859,0.828,0.103,140.357,31333.574,52.494,27.629,24.304,49.601,26.401,10.631,9.664,17.164,0.212,1.225,8.209,4.171,48.367,0,3.864,1.202,9.869,51.072,10388.48,11098.19,-1388.075,-14.568
China,2012,CHN,1366560768,1.44E+13,714.782,0.523,9779.281,250.725,2.631,9836.256,248.051,2.587,7.198,0.685,0.302,7.156,0.681,0.3,7464.806,5.462,8504.235,6.223,0.592,8582.823,156231.438,209888.703,120231.93,34.273,2516.237,57282.426,21482.82,3383.358,23870.404,2.272,3.66,0.003,277.599,0.203,8.331,7.812,56.975,0.042,1122.85,0.822,509.57,0.373,1176.712,0.861,0.104,141.722,32620.357,51.625,27.936,24.694,50.023,27.521,11.06,9.948,17.894,0.231,1.329,8.16,4.311,48.483,0.962,4.27,1.18,10.195,51.296,10675.66,11385.46,-1275.045,-13.038
China,2013,CHN,1376100352,1.53E+13,748.323,0.544,9956.309,177.028,1.81,10001.229,164.974,1.677,7.268,0.653,0.295,7.235,0.651,0.294,7493.454,5.445,8732.363,6.346,0.571,9331.146,166187.75,219889.938,127725.391,37.837,2836.365,57327.344,22717.441,3539.575,24596.934,2.212,3.565,0.003,320.127,0.233,8.632,8.116,44.921,0.033,1147.21,0.834,522.8,0.38,1234.622,0.897,0.114,156.217,33847.848,51.82,28.19,25.036,49.875,28.597,11.478,10.228,18.594,0.248,1.448,8.113,4.455,48.67,0.92,4.893,0.971,10.619,53.113,11168.26,11878.03,-1223.945,-12.293
China,2014,CHN,1385189632,1.62E+13,778.627,0.562,9998.621,42.312,0.425,10441.892,440.662,4.406,7.538,0.644,0.3,7.218,0.616,0.287,7425.067,5.36,8824.854,6.371,0.544,10109.773,176186.375,230331.828,135150.453,41.715,3206.586,57770.617,23973.047,3704.798,25148.887,2.148,3.878,0.003,370.222,0.267,8.618,8.106,443.271,0.32,1161.42,0.838,534.42,0.386,1255.605,0.906,0.119,165.223,34835.977,51.912,28.104,25.785,49.331,29.621,11.877,10.516,19.253,0.267,1.584,8.119,4.596,48.892,1,5.563,9.014,10.751,54.195,11228.48,11938.03,-1173.767,-11.739
China,2015,CHN,1393715456,1.67E+13,721.995,0.518,9866.904,-131.716,-1.317,10210.881,-231.011,-2.212,7.326,0.611,0.289,7.08,0.59,0.28,7266.979,5.214,8875.267,6.368,0.531,10831.769,186053.281,240542.719,142417.422,45.569,3586.639,58114.594,25301.852,3870.017,25315.799,2.111,3.854,0.003,380.052,0.273,8.48,7.971,343.976,0.247,1159.87,0.832,549.62,0.394,1328.805,0.953,0.119,165.219,35283.02,49.985,27.748,24.938,49.401,30.448,12.248,10.78,19.871,0.285,1.714,8.106,4.742,49.11,1.005,5.599,6.387,11.139,54.569,11108.86,11818.47,-991.638,-10.05
China,2016,CHN,1401889664,1.73E+13,743.044,0.53,9764.979,-101.925,-1.033,9981.155,-229.725,-2.25,7.12,0.578,0.278,6.966,0.566,0.272,7071.404,5.044,8872.892,6.329,0.514,11574.812,195818.266,250523.859,149488.828,48.609,4008.365,58330.77,26659.688,4037.945,25591.42,2.079,3.041,0.002,421.726,0.301,8.418,7.954,216.176,0.154,1120.35,0.799,552.67,0.394,1357.838,0.969,0.12,167.928,35876.348,49.949,27.488,24.92,49.242,31.231,12.597,11.03,20.448,0.297,1.854,8.086,4.886,49.362,0.804,6.047,4.774,11.293,55.956,11151.31,11800.83,-892.088,-9.136
China,2017,CHN,1410275968,1.76E+13,758.185,0.538,10011.107,246.128,2.521,10244.651,263.496,2.64,7.264,0.583,0.276,7.099,0.57,0.27,7163.318,5.079,9150.192,6.488,0.521,12332.998,205829.359,260768.516,156652.156,51.534,4494.724,58564.312,28090.275,4207.678,26315.52,2.112,2.925,0.002,486.359,0.345,8.534,8.073,233.543,0.166,1131.63,0.802,548.88,0.389,1430.587,1.014,0.12,169.733,37112.145,50.28,27.734,25.34,49.378,31.976,12.94,11.28,21.011,0.307,2.012,8.069,5.036,49.603,0.746,6.807,5.391,11.685,56.148,11385.48,12035.27,-860.915,-8.6
China,2018,CHN,1417069440,1.82E+13,786.745,0.555,10353.877,342.77,3.424,10599.988,355.337,3.469,7.48,0.584,0.275,7.307,0.57,0.268,7316.4,5.163,9626.587,6.793,0.53,13119.742,216183.25,271368.5,163968.547,54.885,5070.093,58810.426,29590.75,4379.217,27224.191,2.125,3.351,0.002,575.369,0.406,8.801,8.342,246.111,0.174,1159.28,0.818,545.19,0.385,1500.474,1.059,0.121,171.539,38578.57,50.136,28.115,25.849,49.613,32.686,13.283,11.534,21.566,0.319,2.195,8.057,5.19,49.848,0.813,7.641,5.886,12.233,56.711,11821.66,12471.09,-727.29,-7.024
China,2019,CHN,1421864064,,826.876,0.582,10740.996,387.119,3.739,11005.317,405.329,3.824,7.74,,0.275,7.554,,0.269,7543.157,5.305,9959.169,7.004,,13946.618,226924.234,282373.812,171511.703,58.691,5700.265,59074.746,31150.477,4556.474,28116.959,,3.806,0.003,630.171,0.443,8.936,8.479,264.321,0.186,1176.34,0.827,552.28,0.388,1559.728,1.097,0.125,177.257,39978.492,51.12,28.965,26.43,51.223,33.4,13.633,11.793,22.13,0.333,2.389,8.043,5.348,50.117,0.867,8.24,5.8,12.634,57.806,12055.41,12705.09,-781.827,-7.279
China,2020,CHN,1424929792,,858.233,0.602,10956.213,215.217,2.004,11251.202,245.885,2.234,7.896,,0.274,7.689,,0.267,7605.717,5.338,10033.401,7.041,,14804.851,237880.438,293625.031,179117.422,63.81,6388.145,59369.734,32778.203,4728.013,28769.539,,5.119,0.004,687.881,0.483,,,294.989,0.207,,,,,1627.725,1.142,0.12,171.539,40994.574,52.41,31.069,28.613,53.658,34.117,13.995,12.064,22.696,0.354,2.595,8.039,5.522,50.362,1.256,9.103,7.27,14.544,57.893,,,-922.811,-8.423
China,2021,CHN,1425893504,,852.961,0.598,11472.368,516.155,4.711,11799.967,548.765,4.877,8.275,,0.269,8.046,,0.262,7955.985,5.58,,,,15657.812,249352.812,305425,187073.406,68.488,7162.012,59697.332,34491.543,4899.551,30711.195,,4.677,0.003,773.866,0.543,,,327.598,0.23,,,,,1713.34,1.202,0.12,171.539,43790.895,50.996,30.903,28.736,53.112,34.743,14.356,12.341,23.262,0.371,2.819,8.04,5.697,50.593,1.123,9.769,8.317,14.474,57.924,,,,
India,1950,IND,357021120,3.54E+11,1.354,0.004,61.103,4.915,8.747,731.981,133.851,22.378,2.05,2.066,,0.171,0.172,,52.56,0.147,,,,14.205,1998.737,23108.287,1863.512,0,0,23898.221,121.02,,,,0,0,0,0,,,670.878,1.879,,,,,7.189,0.02,,,,2.022,1.018,6.405,1.363,1.579,0.866,3.803,0.944,0,0,6.264,0.441,,0,0,12.366,0.436,,,,,
India,1951,IND,364922368,3.62E+11,1.658,0.005,64.022,2.92,4.778,780.554,48.573,6.636,2.139,2.154,,0.175,0.177,,54.512,0.149,,,,15.863,2062.759,23888.84,1918.025,0,0,24614.752,128.872,,,,0,0,0,0,,,716.532,1.964,,,,,7.852,0.022,,,,2.186,1.004,6.516,1.343,1.627,0.87,3.855,0.952,0,0,6.359,0.442,,0,0,12.797,0.451,,,,,
India,1952,IND,372997184,3.73E+11,1.834,0.005,67.426,3.404,5.317,813.014,32.46,4.159,2.18,2.179,,0.181,0.181,,58.03,0.156,,,,17.697,2130.185,24701.854,1976.055,0,0,25360.34,136.434,,,,0,0,0,0,,,745.587,1.999,,,,,7.562,0.02,,,,2.269,1.043,6.669,1.447,1.676,0.875,3.91,0.962,0,0,6.456,0.44,,0,0,13.025,0.411,,,,,
India,1953,IND,381227712,3.97E+11,1.958,0.005,68.705,1.279,1.896,829.498,16.484,2.028,2.176,2.09,,0.18,0.173,,59.067,0.155,,,,19.655,2198.89,25531.354,2035.122,0,0,26121.133,144.114,,,,0,0,0,0,,,760.793,1.996,,,,,7.68,0.02,,,,2.185,1.034,6.647,1.461,1.716,0.879,3.963,0.972,0,0,6.552,0.437,,0,0,13.045,0.393,,,,,
India,1954,IND,389731392,4.13E+11,2.281,0.006,72.414,3.709,5.398,850.684,21.186,2.554,2.183,2.058,,0.186,0.175,,60.592,0.155,,,,21.935,2271.304,26382.037,2095.714,0,0,26899.402,153.655,,,,0,0,0,0,,,778.27,1.997,,,,,9.541,0.024,,,,2.345,1.066,6.649,1.5,1.765,0.884,4.015,0.982,0,0,6.647,0.439,,0,0,12.963,0.461,,,,,
India,1955,IND,398577984,4.24E+11,2.326,0.006,78.788,6.374,8.802,864.203,13.519,1.589,2.168,2.04,,0.198,0.186,,63.712,0.16,,,,24.261,2350.092,27246.24,2159.426,0,0,27684.816,166.405,,,,0,0,0,0,,,785.415,1.971,,,,,12.751,0.032,,,,2.162,1.059,6.341,1.457,1.796,0.889,4.062,0.991,0,0,6.738,0.446,,0,0,12.698,0.552,,,,,
India,1956,IND,407656608,4.48E+11,2.554,0.006,81.656,2.869,3.641,877.844,13.641,1.578,2.153,1.96,,0.2,0.182,,65.157,0.16,,,,26.815,2431.748,28124.082,2224.582,0,0,28481.006,180.351,,,,0,0,0,0,,,796.187,1.953,,,,,13.945,0.034,,,,2.19,1.03,6.132,1.417,1.828,0.893,4.105,1,0,0,6.826,0.453,,0,0,12.458,0.556,,,,,
India,1957,IND,416935392,4.43E+11,2.903,0.007,91.635,9.979,12.221,892.989,15.145,1.725,2.142,2.014,,0.22,0.207,,72.838,0.175,,,,29.719,2523.384,29017.072,2297.42,0,0,29282.357,196.245,,,,0,0,0,0,,,801.353,1.922,,,,,15.894,0.038,,,,2.368,1.119,6.047,1.556,1.869,0.899,4.146,1.011,0,0,6.909,0.462,,0,0,12.174,0.606,,,,,
India,1958,IND,426295776,4.77E+11,3.154,0.007,95.816,4.18,4.562,908.821,15.832,1.773,2.132,1.906,,0.225,0.201,,75.819,0.178,,,,32.873,2619.199,29925.893,2373.239,0,0,30095.363,213.088,,,,0,0,0,0,,,813.005,1.907,,,,,16.843,0.04,,,,2.431,1.138,5.982,1.595,1.912,0.906,4.185,1.023,0,0,6.989,0.471,,0,0,12,0.618,,,,,
India,1959,IND,435900352,4.87E+11,3.537,0.008,101.447,5.631,5.877,917.97,9.149,1.007,2.106,1.885,,0.233,0.208,,79.524,0.182,,,,36.41,2720.647,30843.863,2452.762,0,0,30911.885,231.474,,,,0,0,0,0,,,816.522,1.873,,,,,18.387,0.042,,,,2.434,1.145,5.752,1.607,1.952,0.913,4.22,1.036,0,0,7.062,0.481,,0,0,11.493,0.633,,,,,
India,1960,IND,445954560,5.21E+11,4.002,0.009,111.325,9.878,9.737,620.291,-297.678,-32.428,1.391,1.191,,0.25,0.214,,87.878,0.197,,,,40.412,2831.972,31464.152,2540.641,0,0,31420.852,250.919,,,,0,0,0,0,,,508.966,1.141,,,,,19.445,0.044,,,,2.541,1.186,3.888,1.706,1.998,0.922,4.212,1.05,0,0,7.072,0.49,,0,0,7.749,0.622,,,,,
India,1961,IND,456351872,5.36E+11,4.205,0.009,120.404,9.079,8.156,820.668,200.377,32.304,1.798,1.53,,0.264,0.224,,94.885,0.208,,,,44.617,2952.376,32284.822,2635.526,0,0.004,32121.115,272.23,,,,0,0,0.004,0,,,700.264,1.534,,,,,21.31,0.047,,,,2.56,1.278,5.286,1.919,2.041,0.932,4.234,1.067,0,0,7.132,0.499,,0,0,11.468,0.643,,,,,
India,1962,IND,467024192,5.48E+11,4.381,0.009,132.582,12.177,10.114,552.989,-267.679,-32.617,1.184,1.008,,0.284,0.242,,103.261,0.221,,,,48.998,3084.958,32837.809,2738.787,0.044,0.015,32541.521,297.115,,,,0.044,0,0.011,0,,,420.407,0.9,,,,,24.885,0.053,,,,2.483,1.36,3.535,2.095,2.074,0.945,4.22,1.087,0.004,0,7.132,0.511,,0.051,0.001,7.134,0.699,,,,,
